post_id,title,level_id,directory_id,user,description,excerpt,categories,locations,address_line_1,address_line_2,zip,latitude,longitude,map_icon_file,tags,images,videos,expiration_date,contact_email,claimable,dodatkowe,data,phone,website,email
77409,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Osiek,,,,,,,,,,,,,,,,,
77410,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Pliskowola,,,,,,,,,,,,,,,,,
77411,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Strużki,,,,,,,,,,,,,,,,,
77412,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Suchowola,,,,,,,,,,,,,,,,,
77413,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Sworoń,,,,,,,,,,,,,,,,,
77414,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Szwagrów,,,,,,,,,,,,,,,,,
77415,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Trzcianka,,,,,,,,,,,,,,,,,
77416,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tursko Wielkie,,,,,,,,,,,,,,,,,
77417,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tursko Wielkie-Karczmisko,,,,,,,,,,,,,,,,,
77418,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tursko Wielkie-Koziarówka,,,,,,,,,,,,,,,,,
77419,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Nowe Tursko,,,,,,,,,,,,,,,,,
77420,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tursko Wielkie-Zagumnie,,,,,,,,,,,,,,,,,
77421,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Biedrzychów,,,,,,,,,,,,,,,,,
77422,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Binkowice,,,,,,,,,,,,,,,,,
77423,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Śmiłów,,,,,,,,,,,,,,,,,
77424,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Czachów,,,,,,,,,,,,,,,,,
77425,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Dąbrówka,,,,,,,,,,,,,,,,,
77426,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Dębno,,,,,,,,,,,,,,,,,
77427,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Dębno-Kolonia,,,,,,,,,,,,,,,,,
77428,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Gliniany,,,,,,,,,,,,,,,,,
77429,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Skałecznica,,,,,,,,,,,,,,,,,
77430,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Jakubowice,,,,,,,,,,,,,,,,,
77431,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Jakubowice-Kolonia,,,,,,,,,,,,,,,,,
77432,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Za Torem,,,,,,,,,,,,,,,,,
77433,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Janików,,,,,,,,,,,,,,,,,
77434,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Błonie,,,,,,,,,,,,,,,,,
77435,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Jankowice,,,,,,,,,,,,,,,,,
77436,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Jankowice-Kolonie,,,,,,,,,,,,,,,,,
77437,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Na Folwarku,,,,,,,,,,,,,,,,,
77438,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Janopol,,,,,,,,,,,,,,,,,
77439,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Nowy Janopol,,,,,,,,,,,,,,,,,
77440,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Piotrów,,,,,,,,,,,,,,,,,
77441,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Janowice,,,,,,,,,,,,,,,,,
77442,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Pod Bidzianami,,,,,,,,,,,,,,,,,
77443,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Janów,,,,,,,,,,,,,,,,,
77444,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Podjanowie,,,,,,,,,,,,,,,,,
77445,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Turzników,,,,,,,,,,,,,,,,,
77446,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Julianów,,,,,,,,,,,,,,,,,
77447,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Karsy,,,,,,,,,,,,,,,,,
77448,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Lasocin,,,,,,,,,,,,,,,,,
77449,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Maruszów,,,,,,,,,,,,,,,,,
77450,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Łęg Rachowski,,,,,,,,,,,,,,,,,
77451,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Nowe,,,,,,,,,,,,,,,,,
77452,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Pisary,,,,,,,,,,,,,,,,,
77453,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Polesie Mikułowskie,,,,,,,,,,,,,,,,,
77454,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Koło Szosy,,,,,,,,,,,,,,,,,
77455,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Potok,,,,,,,,,,,,,,,,,
77456,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Potok-Kolonia,,,,,,,,,,,,,,,,,
77457,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Prusy,,,,,,,,,,,,,,,,,
77458,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Prusy-Kolonie,,,,,,,,,,,,,,,,,
77459,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Przybysławice,,,,,,,,,,,,,,,,,
77460,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Sobótka,,,,,,,,,,,,,,,,,
77461,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Sobów,,,,,,,,,,,,,,,,,
77462,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Sobów-Folwark,,,,,,,,,,,,,,,,,
77463,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Sobów-Kolonia,,,,,,,,,,,,,,,,,
77464,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Stróża,,,,,,,,,,,,,,,,,
77465,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Sachalin,,,,,,,,,,,,,,,,,
77466,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Stróża,,,,,,,,,,,,,,,,,
77467,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Suchodółka,,,,,,,,,,,,,,,,,
77468,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Niemcówka,,,,,,,,,,,,,,,,,
77469,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Szczury,,,,,,,,,,,,,,,,,
77470,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Szymanówka,,,,,,,,,,,,,,,,,
77471,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Kruków,,,,,,,,,,,,,,,,,
77472,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Śródborze,,,,,,,,,,,,,,,,,
77473,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Klin Mierzanowski,,,,,,,,,,,,,,,,,
77474,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Korycizna,,,,,,,,,,,,,,,,,
77475,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tominy,,,,,,,,,,,,,,,,,
77476,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Na Krzu,,,,,,,,,,,,,,,,,
77477,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tominy-Kolonie,,,,,,,,,,,,,,,,,
77478,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Wlonice,,,,,,,,,,,,,,,,,
77479,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Za Górą,,,,,,,,,,,,,,,,,
77480,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Wojciechówka,,,,,,,,,,,,,,,,,
77481,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Wólka Chrapanowska,,,,,,,,,,,,,,,,,
77482,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Wyszmontów,,,,,,,,,,,,,,,,,
77483,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Gorzelnia,,,,,,,,,,,,,,,,,
77484,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Stanisławów,,,,,,,,,,,,,,,,,
77485,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Zawada,,,,,,,,,,,,,,,,,
77486,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Bałtówka,,,,,,,,,,,,,,,,,
77487,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Podlesie,,,,,,,,,,,,,,,,,
77488,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Zawada-Kolonia,,,,,,,,,,,,,,,,,
77489,,1,1,1,,,,PODKARPACKIE>Babule,,,,,,,,,,,,,,,,,
77490,,1,1,1,,,,PODKARPACKIE>Błonie,,,,,,,,,,,,,,,,,
77491,,1,1,1,,,,PODKARPACKIE>Nadleśnictwo Babule,,,,,,,,,,,,,,,,,
77492,,1,1,1,,,,PODKARPACKIE>Przedmieście,,,,,,,,,,,,,,,,,
77493,,1,1,1,,,,PODKARPACKIE>Domacyny,,,,,,,,,,,,,,,,,
77494,,1,1,1,,,,PODKARPACKIE>Bugaj,,,,,,,,,,,,,,,,,
77495,,1,1,1,,,,PODKARPACKIE>Chwałki,,,,,,,,,,,,,,,,,
77496,,1,1,1,,,,PODKARPACKIE>Duże Domacyny,,,,,,,,,,,,,,,,,
77497,,1,1,1,,,,PODKARPACKIE>Małe Domacyny,,,,,,,,,,,,,,,,,
77498,,1,1,1,,,,PODKARPACKIE>Kębłów,,,,,,,,,,,,,,,,,
77499,,1,1,1,,,,PODKARPACKIE>Kolonia,,,,,,,,,,,,,,,,,
77500,,1,1,1,,,,PODKARPACKIE>Na Granicy,,,,,,,,,,,,,,,,,
77501,,1,1,1,,,,PODKARPACKIE>Tarnówek,,,,,,,,,,,,,,,,,
77502,,1,1,1,,,,PODKARPACKIE>Padew Narodowa,,,,,,,,,,,,,,,,,
77503,,1,1,1,,,,PODKARPACKIE>Bór,,,,,,,,,,,,,,,,,
77504,,1,1,1,,,,PODKARPACKIE>Jeziorko,,,,,,,,,,,,,,,,,
77505,,1,1,1,,,,PODKARPACKIE>Padew Dolna,,,,,,,,,,,,,,,,,
77506,,1,1,1,,,,PODKARPACKIE>Padew Górna,,,,,,,,,,,,,,,,,
77507,,1,1,1,,,,PODKARPACKIE>Przedkościele,,,,,,,,,,,,,,,,,
77508,,1,1,1,,,,PODKARPACKIE>Przybyły,,,,,,,,,,,,,,,,,
77509,,1,1,1,,,,PODKARPACKIE>Wał,,,,,,,,,,,,,,,,,
77510,,1,1,1,,,,PODKARPACKIE>Wątoki,,,,,,,,,,,,,,,,,
77511,,1,1,1,,,,PODKARPACKIE>Wygwizdów,,,,,,,,,,,,,,,,,
77512,,1,1,1,,,,PODKARPACKIE>Zababcze,,,,,,,,,,,,,,,,,
77513,,1,1,1,,,,PODKARPACKIE>Piechoty,,,,,,,,,,,,,,,,,
77514,,1,1,1,,,,PODKARPACKIE>Klęskówka,,,,,,,,,,,,,,,,,
77515,,1,1,1,,,,PODKARPACKIE>Kolonia,,,,,,,,,,,,,,,,,
77516,,1,1,1,,,,PODKARPACKIE>Podgórze,,,,,,,,,,,,,,,,,
77517,,1,1,1,,,,PODKARPACKIE>Pierzchne,,,,,,,,,,,,,,,,,
77518,,1,1,1,,,,PODKARPACKIE>Chyjki,,,,,,,,,,,,,,,,,
77519,,1,1,1,,,,PODKARPACKIE>Sołtysy,,,,,,,,,,,,,,,,,
77520,,1,1,1,,,,PODKARPACKIE>Przykop,,,,,,,,,,,,,,,,,
77521,,1,1,1,,,,PODKARPACKIE>Dwór,,,,,,,,,,,,,,,,,
77522,,1,1,1,,,,PODKARPACKIE>Koło Szkoły,,,,,,,,,,,,,,,,,
77523,,1,1,1,,,,PODKARPACKIE>Rożniaty,,,,,,,,,,,,,,,,,
77524,,1,1,1,,,,PODKARPACKIE>Jezioro,,,,,,,,,,,,,,,,,
77525,,1,1,1,,,,PODKARPACKIE>Podwale,,,,,,,,,,,,,,,,,
77526,,1,1,1,,,,PODKARPACKIE>Syberia,,,,,,,,,,,,,,,,,
77527,,1,1,1,,,,PODKARPACKIE>Zaproza,,,,,,,,,,,,,,,,,
77528,,1,1,1,,,,PODKARPACKIE>Zawierzb,,,,,,,,,,,,,,,,,
77529,,1,1,1,,,,PODKARPACKIE>Czarna Rola,,,,,,,,,,,,,,,,,
77530,,1,1,1,,,,PODKARPACKIE>Niziny,,,,,,,,,,,,,,,,,
77531,,1,1,1,,,,PODKARPACKIE>Wygoda,,,,,,,,,,,,,,,,,
77532,,1,1,1,,,,PODKARPACKIE>Wojków,,,,,,,,,,,,,,,,,
77533,,1,1,1,,,,PODKARPACKIE>Rzochów,,,,,,,,,,,,,,,,,
77534,,1,1,1,,,,PODKARPACKIE>Sikory,,,,,,,,,,,,,,,,,
77535,,1,1,1,,,,PODKARPACKIE>Zachwiejów,,,,,,,,,,,,,,,,,
77536,,1,1,1,,,,PODKARPACKIE>Czachory,,,,,,,,,,,,,,,,,
77537,,1,1,1,,,,PODKARPACKIE>Malarki,,,,,,,,,,,,,,,,,
77538,,1,1,1,,,,PODKARPACKIE>Rusinów,,,,,,,,,,,,,,,,,
77539,,1,1,1,,,,PODKARPACKIE>Smykle,,,,,,,,,,,,,,,,,
77540,,1,1,1,,,,PODKARPACKIE>Zaduszniki,,,,,,,,,,,,,,,,,
77541,,1,1,1,,,,PODKARPACKIE>Granica,,,,,,,,,,,,,,,,,
77542,,1,1,1,,,,PODKARPACKIE>Majdanek,,,,,,,,,,,,,,,,,
77543,,1,1,1,,,,PODKARPACKIE>Zarównie,,,,,,,,,,,,,,,,,
77544,,1,1,1,,,,PODKARPACKIE>Od Rusinowa,,,,,,,,,,,,,,,,,
77545,,1,1,1,,,,PODKARPACKIE>Piątki,,,,,,,,,,,,,,,,,
77546,,1,1,1,,,,PODKARPACKIE>Rzochów,,,,,,,,,,,,,,,,,
77547,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Brzozowa,,,,,,,,,,,,,,,,,
77548,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Kamieniec,,,,,,,,,,,,,,,,,
77549,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Stawy-Sieragi,,,,,,,,,,,,,,,,,
77550,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tursko Małe-Kolonia,,,,,,,,,,,,,,,,,
77551,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Kraśnik,,,,,,,,,,,,,,,,,
77552,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Luszyca,,,,,,,,,,,,,,,,,
77553,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Łęg,,,,,,,,,,,,,,,,,
77554,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Zawada,,,,,,,,,,,,,,,,,
77555,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Maśnik,,,,,,,,,,,,,,,,,
77556,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Zdzieci Nowe,,,,,,,,,,,,,,,,,
77557,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Okrągła,,,,,,,,,,,,,,,,,
77558,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Rudniki,,,,,,,,,,,,,,,,,
77559,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Wymysłów,,,,,,,,,,,,,,,,,
77560,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Ruszcza,,,,,,,,,,,,,,,,,
77561,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Rybitwy,,,,,,,,,,,,,,,,,
77562,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Zdzieci Stare,,,,,,,,,,,,,,,,,
77563,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Tursko Małe,,,,,,,,,,,,,,,,,
77564,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Winnica,,,,,,,,,,,,,,,,,
77565,,1,1,1,,,,ŚWIĘTOKRZYSKIE>Zrębin,,,,,,,,,,,,,,,,,
77566,,1,1,1,,,,LUBELSKIE>Dąbrowica,,,,,,,,,,,,,,,,,
77567,,1,1,1,,,,LUBELSKIE>Dąbrówka,,,,,,,,,,,,,,,,,
77568,,1,1,1,,,,LUBELSKIE>Kolonia Potok Wielki,,,,,,,,,,,,,,,,,
77569,,1,1,1,,,,LUBELSKIE>Maliniec,,,,,,,,,,,,,,,,,
77570,,1,1,1,,,,LUBELSKIE>Świdry,,,,,,,,,,,,,,,,,
77571,,1,1,1,,,,LUBELSKIE>Osinki,,,,,,,,,,,,,,,,,
77572,,1,1,1,,,,LUBELSKIE>Osówek,,,,,,,,,,,,,,,,,
77573,,1,1,1,,,,LUBELSKIE>Osówek-Kolonia,,,,,,,,,,,,,,,,,
77574,,1,1,1,,,,LUBELSKIE>Potoczek,,,,,,,,,,,,,,,,,
77575,,1,1,1,,,,LUBELSKIE>Brzeziny Potockie,,,,,,,,,,,,,,,,,
77576,,1,1,1,,,,LUBELSKIE>Dębinki,,,,,,,,,,,,,,,,,
77577,,1,1,1,,,,LUBELSKIE>Fabryka,,,,,,,,,,,,,,,,,
77578,,1,1,1,,,,LUBELSKIE>Grójec,,,,,,,,,,,,,,,,,
77579,,1,1,1,,,,LUBELSKIE>Potoczek-Kolonia,,,,,,,,,,,,,,,,,
77580,,1,1,1,,,,LUBELSKIE>Potok-Stany,,,,,,,,,,,,,,,,,
77581,,1,1,1,,,,LUBELSKIE>Potok-Stany Kolonia,,,,,,,,,,,,,,,,,
77582,,1,1,1,,,,LUBELSKIE>Potok-Stany Kolonia Druga,,,,,,,,,,,,,,,,,
77583,,1,1,1,,,,LUBELSKIE>Potok-Stany Kolonia Pierwsza,,,,,,,,,,,,,,,,,
77584,,1,1,1,,,,LUBELSKIE>Stany Nowe,,,,,,,,,,,,,,,,,
77585,,1,1,1,,,,LUBELSKIE>Potok Wielki,,,,,,,,,,,,,,,,,
77586,,1,1,1,,,,LUBELSKIE>Radwanówka,,,,,,,,,,,,,,,,,
77587,,1,1,1,,,,LUBELSKIE>Stawki,,,,,,,,,,,,,,,,,
77588,,1,1,1,,,,LUBELSKIE>Baranówka,,,,,,,,,,,,,,,,,
77589,,1,1,1,,,,LUBELSKIE>Budy,,,,,,,,,,,,,,,,,
77590,,1,1,1,,,,LUBELSKIE>Zofiówka,,,,,,,,,,,,,,,,,
77591,,1,1,1,,,,LUBELSKIE>Wola Potocka,,,,,,,,,,,,,,,,,
77592,,1,1,1,,,,LUBELSKIE>Zarajec Potocki,,,,,,,,,,,,,,,,,
77593,,1,1,1,,,,PODKARPACKIE>Brandwica,,,,,,,,,,,,,,,,,
77594,,1,1,1,,,,PODKARPACKIE>Bartnia Łąka,,,,,,,,,,,,,,,,,
77595,,1,1,1,,,,PODKARPACKIE>Borowska,,,,,,,,,,,,,,,,,
77596,,1,1,1,,,,PODKARPACKIE>Gałków,,,,,,,,,,,,,,,,,
77597,,1,1,1,,,,PODKARPACKIE>Isep,,,,,,,,,,,,,,,,,
77598,,1,1,1,,,,PODKARPACKIE>Podlaszcze,,,,,,,,,,,,,,,,,
77599,,1,1,1,,,,PODKARPACKIE>Bąków,,,,,,,,,,,,,,,,,
77600,,1,1,1,,,,PODKARPACKIE>Chłopska Wola,,,,,,,,,,,,,,,,,
77601,,1,1,1,,,,PODKARPACKIE>Górka,,,,,,,,,,,,,,,,,
77602,,1,1,1,,,,PODKARPACKIE>Podole,,,,,,,,,,,,,,,,,
77603,,1,1,1,,,,PODKARPACKIE>Jastkowice,,,,,,,,,,,,,,,,,
77604,,1,1,1,,,,PODKARPACKIE>Nad Kępą,,,,,,,,,,,,,,,,,
77605,,1,1,1,,,,PODKARPACKIE>Odmoście,,,,,,,,,,,,,,,,,
77606,,1,1,1,,,,PODKARPACKIE>Palenie,,,,,,,,,,,,,,,,,
77607,,1,1,1,,,,PODKARPACKIE>Ugory,,,,,,,,,,,,,,,,,
77608,,1,1,1,,,,PODKARPACKIE>Węgry,,,,,,,,,,,,,,,,,
77609,,1,1,1,,,,PODKARPACKIE>Wólka,,,,,,,,,,,,,,,,,
77610,,1,1,1,,,,PODKARPACKIE>Zagonie,,,,,,,,,,,,,,,,,
77611,,1,1,1,,,,PODKARPACKIE>Dębowiec,,,,,,,,,,,,,,,,,
77612,,1,1,1,,,,PODKARPACKIE>Kochany,,,,,,,,,,,,,,,,,
77613,,1,1,1,,,,PODKARPACKIE>Kuziory,,,,,,,,,,,,,,,,,
77614,,1,1,1,,,,PODKARPACKIE>Lipowiec,,,,,,,,,,,,,,,,,
77615,,1,1,1,,,,PODKARPACKIE>Ludian,,,,,,,,,,,,,,,,,
77616,,1,1,1,,,,PODKARPACKIE>Majdan,,,,,,,,,,,,,,,,,
77617,,1,1,1,,,,PODKARPACKIE>Moskale,,,,,,,,,,,,,,,,,
77618,,1,1,1,,,,PODKARPACKIE>Radeczyna,,,,,,,,,,,,,,,,,
77619,,1,1,1,,,,PODKARPACKIE>Ruda Jastkowska,,,,,,,,,,,,,,,,,
77620,,1,1,1,,,,PODKARPACKIE>Sęk,,,,,,,,,,,,,,,,,
77621,,1,1,1,,,,PODKARPACKIE>Załanie,,,,,,,,,,,,,,,,,
77622,,1,1,1,,,,PODKARPACKIE>Kłyżów,,,,,,,,,,,,,,,,,
77623,,1,1,1,,,,PODKARPACKIE>Błonie,,,,,,,,,,,,,,,,,
77624,,1,1,1,,,,PODKARPACKIE>Borek,,,,,,,,,,,,,,,,,
77625,,1,1,1,,,,PODKARPACKIE>Młynarze,,,,,,,,,,,,,,,,,
77626,,1,1,1,,,,PODKARPACKIE>Podkorzeniec,,,,,,,,,,,,,,,,,
77627,,1,1,1,,,,PODKARPACKIE>Rędziny,,,,,,,,,,,,,,,,,
77628,,1,1,1,,,,PODKARPACKIE>Zagóra,,,,,,,,,,,,,,,,,
77629,,1,1,1,,,,PODKARPACKIE>Krzaki,,,,,,,,,,,,,,,,,
77630,,1,1,1,,,,PODKARPACKIE>Kniejka,,,,,,,,,,,,,,,,,
77631,,1,1,1,,,,PODKARPACKIE>Mordownia,,,,,,,,,,,,,,,,,
77632,,1,1,1,,,,PODKARPACKIE>Słomiana,,,,,,,,,,,,,,,,,
77633,,1,1,1,,,,PODKARPACKIE>Pysznica,,,,,,,,,,,,,,,,,
77634,,1,1,1,,,,PODKARPACKIE>Kaczyłów,,,,,,,,,,,,,,,,,
77635,,1,1,1,,,,PODKARPACKIE>Olszowiec,,,,,,,,,,,,,,,,,
77636,,1,1,1,,,,PODKARPACKIE>Podborek,,,,,,,,,,,,,,,,,
77637,,1,1,1,,,,PODKARPACKIE>Podkościele,,,,,,,,,,,,,,,,,
77638,,1,1,1,,,,PODKARPACKIE>Podorenda,,,,,,,,,,,,,,,,,
77639,,1,1,1,,,,PODKARPACKIE>Rędziny,,,,,,,,,,,,,,,,,
77640,,1,1,1,,,,PODKARPACKIE>Sołtysy,,,,,,,,,,,,,,,,,
77641,,1,1,1,,,,PODKARPACKIE>Ziarny,,,,,,,,,,,,,,,,,
77642,,1,1,1,,,,PODKARPACKIE>Malce,,,,,,,,,,,,,,,,,
77643,,1,1,1,,,,PODKARPACKIE>Piskorowy Staw,,,,,,,,,,,,,,,,,
77644,,1,1,1,,,,PODKARPACKIE>Podlesie,,,,,,,,,,,,,,,,,
77645,,1,1,1,,,,PODKARPACKIE>Sudoły,,,,,,,,,,,,,,,,,
77646,,1,1,1,,,,PODKARPACKIE>Targowisko,,,,,,,,,,,,,,,,,
77647,,1,1,1,,,,PODKARPACKIE>Studzieniec,,,,,,,,,,,,,,,,,
77648,,1,1,1,,,,PODKARPACKIE>Antoniów,,,,,,,,,,,,,,,,,
77649,,1,1,1,,,,PODKARPACKIE>Brzeźnik,,,,,,,,,,,,,,,,,
77650,,1,1,1,,,,PODKARPACKIE>Siajówka,,,,,,,,,,,,,,,,,
77651,,1,1,1,,,,PODKARPACKIE>Wola Antoniowska,,,,,,,,,,,,,,,,,
77652,,1,1,1,,,,PODKARPACKIE>Za Górą,,,,,,,,,,,,,,,,,
77653,,1,1,1,,,,PODKARPACKIE>Chwałowice,,,,,,,,,,,,,,,,,
77654,,1,1,1,,,,PODKARPACKIE>Dwór,,,,,,,,,,,,,,,,,
77655,,1,1,1,,,,PODKARPACKIE>Nowa Wieś,,,,,,,,,,,,,,,,,
77656,,1,1,1,,,,PODKARPACKIE>Podedwór,,,,,,,,,,,,,,,,,
77657,,1,1,1,,,,PODKARPACKIE>Rakówka,,,,,,,,,,,,,,,,,
77658,,1,1,1,,,,PODKARPACKIE>Rynek,,,,,,,,,,,,,,,,,
77659,,1,1,1,,,,PODKARPACKIE>Wygoda,,,,,,,,,,,,,,,,,
77660,,1,1,1,,,,PODKARPACKIE>Grudza,,,,,,,,,,,,,,,,,
77661,,1,1,1,,,,PODKARPACKIE>Ludwin,,,,,,,,,,,,,,,,,
77662,,1,1,1,,,,PODKARPACKIE>Łążek Chwałowski,,,,,,,,,,,,,,,,,
77663,,1,1,1,,,,PODKARPACKIE>Popowice,,,,,,,,,,,,,,,,,
77664,,1,1,1,,,,PODKARPACKIE>Dąbrowa Rzeczycka,,,,,,,,,,,,,,,,,
77665,,1,1,1,,,,PODKARPACKIE>Górka,,,,,,,,,,,,,,,,,
77666,,1,1,1,,,,PODKARPACKIE>Nad Jeziorem,,,,,,,,,,,,,,,,,
77667,,1,1,1,,,,PODKARPACKIE>Tracze,,,,,,,,,,,,,,,,,
77668,,1,1,1,,,,PODKARPACKIE>Dąbrówka Pniowska,,,,,,,,,,,,,,,,,
77669,,1,1,1,,,,PODKARPACKIE>Błonie,,,,,,,,,,,,,,,,,
77670,,1,1,1,,,,PODKARPACKIE>Jabrządki,,,,,,,,,,,,,,,,,
77671,,1,1,1,,,,PODKARPACKIE>Kozia Polska,,,,,,,,,,,,,,,,,
77672,,1,1,1,,,,PODKARPACKIE>Kępa Rzeczycka,,,,,,,,,,,,,,,,,
77673,,1,1,1,,,,PODKARPACKIE>Czarne,,,,,,,,,,,,,,,,,
77674,,1,1,1,,,,PODKARPACKIE>Nowiny,,,,,,,,,,,,,,,,,
77675,,1,1,1,,,,PODKARPACKIE>Gać,,,,,,,,,,,,,,,,,
77676,,1,1,1,,,,PODKARPACKIE>Grądy,,,,,,,,,,,,,,,,,
77677,,1,1,1,,,,PODKARPACKIE>Lipicze,,,,,,,,,,,,,,,,,
77678,,1,1,1,,,,PODKARPACKIE>Łysa Górka,,,,,,,,,,,,,,,,,
77679,,1,1,1,,,,PODKARPACKIE>Piaski,,,,,,,,,,,,,,,,,
77680,,1,1,1,,,,PODKARPACKIE>Zagroble,,,,,,,,,,,,,,,,,
77681,,1,1,1,,,,PODKARPACKIE>Orzechów,,,,,,,,,,,,,,,,,
77682,,1,1,1,,,,PODKARPACKIE>Doły,,,,,,,,,,,,,,,,,
77683,,1,1,1,,,,PODKARPACKIE>Ogrojec,,,,,,,,,,,,,,,,,
77684,,1,1,1,,,,PODKARPACKIE>Wygony,,,,,,,,,,,,,,,,,
77685,,1,1,1,,,,PODKARPACKIE>Pniów,,,,,,,,,,,,,,,,,
77686,,1,1,1,,,,PODKARPACKIE>Wygoda,,,,,,,,,,,,,,,,,
77687,,1,1,1,,,,PODKARPACKIE>Czekaj Pniowski,,,,,,,,,,,,,,,,,
